Pref,Municip,Ku,JCP,LDP,TotVote,Year,Code,VotePop,Turnout,EldPop,Fstrength,Kaso,Kaso2,IncomePerCapita,Fusion,Kaso.fusion,Kaso2.fusion
三重県,玉城町,５区,0.07245989304812835,0.4799465240641711,7480,2012,24461,12346,0.6058642475295642,22.717,0.58,Normal,Normal,2976,0,Normal,Normal
三重県,玉城町,５区,0.0707446048306417,0.44419036730027156,6997,2014,24461,12632,0.5539107029765674,25.637,0.6,Normal,Normal,2976,0,Normal,Normal
三重県,玉城町,４区,0.08352924906651915,0.4331351127091689,7231,2017,24461,12632,0.57243508549715,25.637,0.6,Normal,Normal,2976,0,Normal,Normal
三重県,玉城町,４区,0.03358925143953935,0.6556073485056211,7294,2021,24461,12229,0.596451058958214,27.689374013677,0.61,Normal,Normal,2976,0,Normal,Normal
三重県,度会町,5区,NA,0.45702005730659023,5584,2009,24470,7261,0.7690400771243631,27.209,0.35,Normal,Normal,2692.7,0,Normal,Normal
三重県,度会町,５区,0.06434599156118144,0.5350210970464135,4740,2012,24470,7261,0.6528026442638755,27.209,0.31,Normal,Normal,2692.7,0,Normal,Normal
三重県,度会町,５区,0.06213501518336837,0.4676477458537725,4281,2014,24470,7033,0.6087018342101521,31.845,0.31,Normal,Normal,2692.7,0,Normal,Normal
三重県,度会町,４区,0.06786703601108034,0.4644506001846722,4332,2017,24470,7033,0.6159533627186122,31.845,0.32,Normal,Normal,2692.7,0,Normal,Normal
三重県,度会町,４区,0.03658832081415071,0.7194087715047249,4127,2021,24470,6720,0.6141369047619047,35.2164066431807,0.34,Normal,Normal,2692.7,0,Normal,Normal
三重県,大紀町,5区,NA,0.4793318233295583,7064,2009,24471,8666,0.8151396261250865,39.915,0.22,全部過疎,Kaso,2541.6,1,全部過疎-Merged,Kaso-Merged
三重県,大紀町,５区,0.06885352387138681,0.6024683338746346,6158,2012,24471,8666,0.7105931225478883,39.915,0.19,全部過疎,Kaso,2541.6,1,全部過疎-Merged,Kaso-Merged
三重県,大紀町,５区,0.07991513437057991,0.5447312588401697,5656,2014,24471,7954,0.7110887603721397,45.184,0.19,全部過疎,Kaso,2541.6,1,全部過疎-Merged,Kaso-Merged
三重県,大紀町,４区,0.08193355729749907,0.5436730123180291,5358,2017,24471,7954,0.673623334171486,45.184,0.19,全部過疎,Kaso,2541.6,1,全部過疎-Merged,Kaso-Merged
三重県,大紀町,４区,0.05291442744935924,0.7505167424555601,4838,2021,24471,7171,0.6746618323804211,48.6045352604037,0.19,全部過疎,Kaso,2541.6,1,全部過疎-Merged,Kaso-Merged
三重県,南伊勢町,5区,NA,0.6084342920558586,10813,2009,24472,13106,0.8250419655119793,43.182,0.25,全部過疎,Kaso,2569.6,1,全部過疎-Merged,Kaso-Merged
三重県,南伊勢町,５区,0.06537202212938918,0.6606074291520831,8857,2012,24472,13106,0.6757973447276057,43.182,0.22,全部過疎,Kaso,2569.6,1,全部過疎-Merged,Kaso-Merged
三重県,南伊勢町,５区,0.07204539847026893,0.622501850481125,8106,2014,24472,11639,0.6964515851877309,49.093,0.21,全部過疎,Kaso,2569.6,1,全部過疎-Merged,Kaso-Merged
三重県,南伊勢町,４区,0.07512813595899649,0.6181548421904505,7414,2017,24472,11639,0.6369963055245296,49.093,0.21,全部過疎,Kaso,2569.6,1,全部過疎-Merged,Kaso-Merged
三重県,南伊勢町,４区,0.047480471741461173,0.8021136468065554,6529,2021,24472,10920,0.5978937728937729,52.093140551445906,0.21,全部過疎,Kaso,2569.6,1,全部過疎-Merged,Kaso-Merged
三重県,紀北町,5区,NA,0.5260702300073667,12217,2009,24543,16170,0.7555349412492269,36.435,0.31,全部過疎,Kaso,2714.5,1,全部過疎-Merged,Kaso-Merged
三重県,紀北町,５区,0.09056263163173202,0.6287232975629325,9971,2012,24543,16170,0.6166357452071738,36.435,0.29,全部過疎,Kaso,2714.5,1,全部過疎-Merged,Kaso-Merged
三重県,紀北町,５区,0.09488968932913103,0.5626969833408375,8884,2014,24543,14397,0.6170730013197194,42.227,0.29,全部過疎,Kaso,2714.5,1,全部過疎-Merged,Kaso-Merged
三重県,紀北町,４区,0.09432695535414569,0.5718921338256686,8937,2017,24543,14397,0.620754323817462,42.227,0.28,全部過疎,Kaso,2714.5,1,全部過疎-Merged,Kaso-Merged
三重県,紀北町,４区,0.04818880351262349,0.7675082327113063,9110,2021,24543,13192,0.6905700424499697,44.9862683367942,0.28,全部過疎,Kaso,2714.5,1,全部過疎-Merged,Kaso-Merged
三重県,御浜町,5区,NA,0.548110831234257,5955,2009,24561,7810,0.762483994878361,33.596,0.28,Normal,Normal,2607.5,0,Normal,Normal
三重県,御浜町,５区,0.07385908726981585,0.6305044035228182,4996,2012,24561,7810,0.6396927016645326,33.596,0.26,Normal,Normal,2607.5,0,Normal,Normal
三重県,御浜町,５区,0.08056460369163952,0.5960912052117264,4605,2014,24561,7413,0.6212059894779441,37.513,0.27,Normal,Normal,2607.5,0,Normal,Normal
三重県,御浜町,４区,0.08780903665814152,0.5880221653878943,4692,2017,24561,7413,0.632942128692837,37.513,0.28,Normal,Normal,2607.5,0,Normal,Normal
三重県,御浜町,４区,0.04189068100358423,0.7280465949820788,4464,2021,24561,7079,0.6305975420257098,39.5640130073467,0.29,Normal,Normal,2607.5,0,Normal,Normal
三重県,紀宝町,5区,NA,0.5474925489179733,7717,2009,24562,9879,0.7811519384553093,28.405,0.4,Normal,Normal,2516.2,1,Normal,Normal-Merged
三重県,紀宝町,５区,0.08356502934816187,0.6320667284522706,6474,2012,24562,9879,0.6553294867901609,28.405,0.33,Normal,Normal,2516.2,1,Normal,Normal-Merged
三重県,紀宝町,５区,0.08333333333333333,0.6024054982817869,5820,2014,24562,9478,0.6140535978054442,33.782,0.34,Normal,Normal,2516.2,1,Normal,Normal-Merged
三重県,紀宝町,４区,0.0779331514324693,0.5903819918144612,5864,2017,24562,9478,0.6186959274108462,33.782,0.31,Normal,Normal,2516.2,1,Normal,Normal-Merged
三重県,紀宝町,４区,0.05127737226277372,0.7266423357664233,5480,2021,24562,8959,0.6116754102020314,36.8004522328999,0.3,Normal,Normal,2516.2,1,Normal,Normal-Merged
滋賀県,大津市,１区,0.09616943490868338,0.36354733938665257,183811,2009,25201,278075,0.6610123168210015,20.384,0.88,Normal,Normal,3580.6,1,Normal,Normal-Merged
滋賀県,大津市,１区,0.10670830455959372,0.3359163493916264,163633,2012,25201,278075,0.5884491593994426,20.384,0.79,Normal,Normal,3580.6,1,Normal,Normal-Merged
滋賀県,大津市,１区,0.13421052631578947,0.4528607137897514,144020,2014,25201,282340,0.5100942126514132,24.377,0.79,Normal,Normal,3580.6,1,Normal,Normal-Merged
滋賀県,大津市,１区,NA,0.46813147505365515,150964,2017,25201,282340,0.5346886732308564,24.377,0.82,Normal,Normal,3580.6,1,Normal,Normal-Merged
滋賀県,大津市,１区,NA,0.5073927982237438,161238,2021,25201,276786,0.5825366889943856,26.9098648016178,0.82,Normal,Normal,3580.6,1,Normal,Normal-Merged
滋賀県,彦根市,２区,NA,0.31687271954373164,56458,2009,25202,92161,0.6126018597888477,20.204,0.81,Normal,Normal,3260.3,0,Normal,Normal
滋賀県,彦根市,２区,0.08003627935100271,0.3689811548926736,49615,2012,25202,92161,0.5383513633749634,20.204,0.73,Normal,Normal,3260.3,0,Normal,Normal
滋賀県,彦根市,２区,0.10752468968016671,0.4303252695478844,44148,2014,25202,94114,0.469090677263744,23.068,0.76,Normal,Normal,3260.3,0,Normal,Normal
滋賀県,彦根市,２区,NA,0.45343675837215436,45508,2017,25202,94114,0.4835412372229424,23.068,0.79,Normal,Normal,3260.3,0,Normal,Normal
滋賀県,彦根市,２区,NA,0.5026006745499614,49218,2021,25202,89244,0.5514992604544844,25.828563094760597,0.81,Normal,Normal,3260.3,0,Normal,Normal
滋賀県,長浜市,２区,NA,0.40198300931968584,43671,2009,25203,101927,0.428453697253917,23.463,0.61,Normal,Normal,3019.4,1,Normal,Normal-Merged
滋賀県,長浜市,２区,0.07383688076850631,0.47786777170841965,58399,2012,25203,101927,0.5729492676130956,23.463,0.59,Normal,Normal,3019.4,1,Normal,Normal-Merged
滋賀県,長浜市,２区,0.10226421376841754,0.5451802214267877,48052,2014,25203,98160,0.4895273023634882,26.435,0.59,Normal,Normal,3019.4,1,Normal,Normal-Merged
滋賀県,長浜市,２区,NA,0.5567465914433475,53175,2017,25203,98160,0.5417176039119804,26.435,0.56,Normal,Normal,3019.4,1,Normal,Normal-Merged
滋賀県,長浜市,２区,NA,0.6305588063194851,54688,2021,25203,92595,0.5906150440088558,29.194055696918298,0.55,Normal,Normal,3019.4,1,Normal,Normal-Merged
滋賀県,近江八幡市,４区,0.11555793991416309,0.31676502145922747,37280,2009,25204,67758,0.5501933351043419,21.544,0.71,Normal,Normal,3176.5,1,Normal,Normal-Merged
滋賀県,近江八幡市,４区,0.08238492023168377,0.36068488974697693,39364,2012,25204,67758,0.5809498509401104,21.544,0.67,Normal,Normal,3176.5,1,Normal,Normal-Merged
滋賀県,近江八幡市,４区,0.08701806035214855,0.3739172281039461,35326,2014,25204,67279,0.5250672572422301,25.489,0.68,Normal,Normal,3176.5,1,Normal,Normal-Merged
滋賀県,近江八幡市,４区,0.12663767553942887,0.42051907043735975,36103,2017,25204,67279,0.5366161803831805,25.489,0.68,Normal,Normal,3176.5,1,Normal,Normal-Merged
滋賀県,近江八幡市,４区,NA,0.4816205224464258,38358,2021,25204,65597,0.5847523514794883,28.0269363603728,0.68,Normal,Normal,3176.5,1,Normal,Normal-Merged
滋賀県,草津市,３区,0.061149068322981365,0.29849378881987576,64400,2009,25206,108639,0.5927889616067895,16.372,1.03,Normal,Normal,3519.5,0,Normal,Normal
滋賀県,草津市,３区,0.07379340540904651,0.37880165706779834,59382,2012,25206,108639,0.5465992875486704,16.372,0.9,Normal,Normal,3519.5,0,Normal,Normal
滋賀県,草津市,３区,0.12324480776000313,0.5354167481519145,51134,2014,25206,113649,0.44992916787653214,19.584,0.91,Normal,Normal,3519.5,0,Normal,Normal
滋賀県,草津市,３区,0.553425591872633,0.11464110710247159,55713,2017,25206,113649,0.4902198875485046,19.584,0.94,Normal,Normal,3519.5,0,Normal,Normal
滋賀県,草津市,３区,0.13098919315247537,0.5193343747011381,62738,2021,25206,106140,0.5910872432636141,22.6687437443087,0.96,Normal,Normal,3519.5,0,Normal,Normal
滋賀県,守山市,３区,0.05890599808397785,0.35743159567259386,42797,2009,25207,61126,0.7001439649249092,17.059,0.92,Normal,Normal,3454.5,0,Normal,Normal
滋賀県,守山市,３区,0.05548084276033014,0.36945916725997413,37923,2012,25207,61126,0.6204070281058797,17.059,0.84,Normal,Normal,3454.5,0,Normal,Normal
滋賀県,守山市,３区,0.09063471739528077,0.5183830254252789,32802,2014,25207,63664,0.5152362402613722,20.512,0.85,Normal,Normal,3454.5,0,Normal,Normal
滋賀県,守山市,３区,0.5353816170359118,0.10300650597575306,34891,2017,25207,63664,0.5480491329479769,20.512,0.86,Normal,Normal,3454.5,0,Normal,Normal
滋賀県,守山市,３区,0.13269535847704825,0.5313443528990328,39082,2021,25207,64810,0.6030242246566888,22.1168259602585,0.87,Normal,Normal,3454.5,0,Normal,Normal
滋賀県,栗東市,３区,0.05756295017560569,0.32763854991368535,33598,2009,25208,49311,0.681348989069376,14.583,1.1,Normal,Normal,3630.9,1,Normal,Normal-Merged
滋賀県,栗東市,３区,0.06170283806343906,0.3942237061769616,29950,2012,25208,49311,0.6073695524325201,14.583,0.96,Normal,Normal,3630.9,1,Normal,Normal-Merged
滋賀県,栗東市,３区,0.10792533417701494,0.5624456220833662,25286,2014,25208,52223,0.4841927886180419,17.56,0.97,Normal,Normal,3630.9,1,Normal,Normal-Merged
滋賀県,栗東市,３区,0.5724902939545202,0.10737659456461453,27045,2017,25208,52223,0.5178752656875323,17.56,0.98,Normal,Normal,3630.9,1,Normal,Normal-Merged
滋賀県,栗東市,３区,0.12751700226696894,0.5323376450193359,29996,2021,25208,53500,0.5606728971962617,19.191538137868,0.99,Normal,Normal,3630.9,1,Normal,Normal-Merged
滋賀県,甲賀市,４区,0.08178348239344385,0.3136249672566703,53446,2009,25209,75983,0.7033941802771673,21.968,0.83,Normal,Normal,2967.6,1,Normal,Normal-Merged
滋賀県,甲賀市,４区,0.06164842046166138,0.3169441385415992,46311,2012,25209,75983,0.6094915968045483,21.968,0.74,Normal,Normal,2967.6,1,Normal,Normal-Merged
滋賀県,甲賀市,４区,0.08043437382474615,0.375,42544,2014,25209,75398,0.564258998912438,25.528,0.74,Normal,Normal,2967.6,1,Normal,Normal-Merged
滋賀県,甲賀市,４区,0.14032060801956844,0.4832270463876998,45788,2017,25209,75398,0.6072840128385368,25.528,0.7,Normal,Normal,2967.6,1,Normal,Normal-Merged
滋賀県,甲賀市,４区,NA,0.5717699137302246,39759,2021,25209,70958,0.560317370839088,28.9089814536109,0.7,Normal,Normal,2967.6,1,Normal,Normal-Merged
滋賀県,野洲市,３区,0.05351399438855813,0.3204680763703552,29226,2009,25210,40901,0.7145546563653701,19.956,0.94,Normal,Normal,3366.1,1,Normal,Normal-Merged
滋賀県,野洲市,３区,0.05759666910829253,0.3668607116696866,25939,2012,25210,40901,0.6341898731082369,19.956,0.81,Normal,Normal,3366.1,1,Normal,Normal-Merged
滋賀県,野洲市,３区,0.09468863646567593,0.5470749337763211,22273,2014,25210,41021,0.5429657980058994,23.965,0.81,Normal,Normal,3366.1,1,Normal,Normal-Merged
滋賀県,野洲市,３区,0.5581622280951413,0.10640374059768246,24595,2017,25210,41021,0.5995709514638844,23.965,0.83,Normal,Normal,3366.1,1,Normal,Normal-Merged
滋賀県,野洲市,３区,0.1369933519193652,0.5392236757452284,23315,2021,25210,40584,0.5744874827518234,26.577221228384,0.82,Normal,Normal,3366.1,1,Normal,Normal-Merged
滋賀県,湖南市,４区,0.07974827194882905,0.24780769627566285,29079,2009,25211,44824,0.6487372835980725,16.507,0.98,Normal,Normal,3137,1,Normal,Normal-Merged
滋賀県,湖南市,４区,0.06607092313291012,0.25154664186648334,24731,2012,25211,44824,0.5517356773157237,16.507,0.88,Normal,Normal,3137,1,Normal,Normal-Merged
滋賀県,湖南市,４区,0.08993824580953708,0.36458188234201605,21537,2014,25211,44969,0.4789299295069937,21.323,0.87,Normal,Normal,3137,1,Normal,Normal-Merged
滋賀県,湖南市,４区,0.13823783828314867,0.4478724718869712,24277,2017,25211,44969,0.539860792990727,21.323,0.84,Normal,Normal,3137,1,Normal,Normal-Merged
滋賀県,湖南市,４区,NA,0.506271636020321,22243,2021,25211,42268,0.5262373426705782,25.7184297041191,0.8,Normal,Normal,3137,1,Normal,Normal-Merged
滋賀県,高島市,１区,0.06797381659494516,0.4678465361537063,32998,2009,25212,44140,0.7475758948799275,27.893,0.45,一部過疎,Kaso,2801.9,1,一部過疎,Kaso-Merged
滋賀県,高島市,１区,0.07462125098320851,0.42036866044252935,29241,2012,25212,44140,0.6624603534209333,27.893,0.42,一部過疎,Kaso,2801.9,1,一部過疎,Kaso-Merged
滋賀県,高島市,１区,0.09509273570324575,0.5156877897990726,25880,2014,25212,42662,0.6066288500304721,32.02,0.41,一部過疎,Kaso,2801.9,1,一部過疎,Kaso-Merged
滋賀県,高島市,１区,NA,0.5258655505378713,27237,2017,25212,42662,0.638437016548685,32.02,0.39,一部過疎,Kaso,2801.9,1,一部過疎,Kaso-Merged
滋賀県,高島市,１区,NA,0.6159500039305086,25442,2021,25212,39914,0.6374204539760485,35.3909290012545,0.39,一部過疎,Kaso,2801.9,1,一部過疎,Kaso-Merged
滋賀県,米原市,２区,NA,0.3604734125152138,23827,2009,25214,32966,0.7227749802827155,25.307,0.63,Normal,Normal,2983.1,1,Normal,Normal-Merged
滋賀県,米原市,２区,0.08070090046239961,0.41499148211243614,20545,2012,25214,32966,0.6232178608263059,25.307,0.56,Normal,Normal,2983.1,1,Normal,Normal-Merged
滋賀県,米原市,２区,0.10737054020803043,0.4737165865115759,17882,2014,25214,32233,0.5547730586665839,27.651,0.58,Normal,Normal,2983.1,1,Normal,Normal-Merged
滋賀県,米原市,２区,NA,0.48402118334550764,21904,2017,25214,32233,0.6795520119132566,27.651,0.57,Normal,Normal,2983.1,1,Normal,Normal-Merged
滋賀県,米原市,２区,NA,0.5562449852901845,18695,2021,25214,31136,0.6004303699897225,29.759426629074298,0.55,Normal,Normal,2983.1,1,Normal,Normal-Merged
滋賀県,日野町,４区,0.10557207104200016,0.3294458419086821,13119,2009,25383,19171,0.6843148505555265,24.281,0.77,Normal,Normal,2821.9,0,Normal,Normal
滋賀県,日野町,４区,0.09230224111967401,0.3533528213304987,11289,2012,25383,19171,0.5888581711960774,24.281,0.67,Normal,Normal,2821.9,0,Normal,Normal
滋賀県,日野町,４区,0.10369441497057973,0.400405131667792,10367,2014,25383,18425,0.5626594301221167,27.833,0.67,Normal,Normal,2821.9,0,Normal,Normal
滋賀県,日野町,４区,0.17661691542288557,0.47383084577114426,10050,2017,25383,18425,0.5454545454545454,27.833,0.69,Normal,Normal,2821.9,0,Normal,Normal
滋賀県,日野町,４区,NA,0.5758458646616541,10640,2021,25383,17093,0.6224770373837243,31.2175726131019,0.72,Normal,Normal,2821.9,0,Normal,Normal
滋賀県,竜王町,４区,0.07025641025641026,0.33653846153846156,7800,2009,25384,10760,0.724907063197026,18.891,1.19,Normal,Normal,3071.3,0,Normal,Normal
滋賀県,竜王町,４区,0.04675876726886291,0.4152117807803249,6587,2012,25384,10760,0.612174721189591,18.891,0.95,Normal,Normal,3071.3,0,Normal,Normal
滋賀県,竜王町,４区,0.060959135427220534,0.48311381290104694,5922,2014,25384,10435,0.5675131768088165,23.886,1,Normal,Normal,3071.3,0,Normal,Normal
滋賀県,竜王町,４区,0.09796734421859381,0.5029990003332223,6002,2017,25384,10435,0.5751796837565885,23.886,0.95,Normal,Normal,3071.3,0,Normal,Normal
滋賀県,竜王町,４区,NA,0.5855827742237478,6409,2021,25384,9550,0.6710994764397906,28.589754554006703,1.06,Normal,Normal,3071.3,0,Normal,Normal
滋賀県,愛荘町,２区,NA,0.356080748399803,10155,2009,25425,16057,0.6324344522638102,19.788,0.77,Normal,Normal,2930.3,1,Normal,Normal-Merged
滋賀県,愛荘町,２区,0.08770702122696525,0.4694425005831584,8574,2012,25425,16057,0.5339727221772436,19.788,0.61,Normal,Normal,2930.3,1,Normal,Normal-Merged
滋賀県,愛荘町,２区,0.11996853284384423,0.49049429657794674,7627,2014,25425,16446,0.4637601848473793,21.595,0.63,Normal,Normal,2930.3,1,Normal,Normal-Merged
滋賀県,愛荘町,２区,NA,0.49649250120948235,8268,2017,25425,16446,0.5027362276541408,21.595,0.61,Normal,Normal,2930.3,1,Normal,Normal-Merged
滋賀県,愛荘町,２区,NA,0.5627355353580138,9022,2021,25425,15967,0.5650403958163712,23.2966495475666,0.61,Normal,Normal,2930.3,1,Normal,Normal-Merged
滋賀県,豊郷町,２区,NA,0.3957826439578264,3699,2009,25441,6283,0.5887314976921852,24.491,0.44,Normal,Normal,2819.2,0,Normal,Normal
滋賀県,豊郷町,２区,0.08204057279236276,0.5539976133651552,3352,2012,25441,6283,0.5335031036129237,24.491,0.4,Normal,Normal,2819.2,0,Normal,Normal
滋賀県,豊郷町,２区,0.11533242876526459,0.5590230664857531,2948,2014,25441,6069,0.4857472400724996,26.395,0.41,Normal,Normal,2819.2,0,Normal,Normal
滋賀県,豊郷町,２区,NA,0.5853985264567984,2986,2017,25441,6069,0.4920085681331356,26.395,0.44,Normal,Normal,2819.2,0,Normal,Normal
滋賀県,豊郷町,２区,NA,0.5800449149823548,3117,2021,25441,5669,0.5498324219439055,27.503506311360397,0.46,Normal,Normal,2819.2,0,Normal,Normal
滋賀県,甲良町,２区,NA,0.3823461091753775,4305,2009,25442,6258,0.6879194630872483,25.587,0.43,Normal,Normal,2731.5,0,Normal,Normal
滋賀県,甲良町,２区,0.07467532467532467,0.5091991341991342,3696,2012,25442,6258,0.5906040268456376,25.587,0.4,Normal,Normal,2731.5,0,Normal,Normal
滋賀県,甲良町,２区,0.10747663551401869,0.5,3210,2014,25442,5911,0.5430553205887328,29.805,0.42,Normal,Normal,2731.5,0,Normal,Normal
滋賀県,甲良町,２区,NA,0.5293591654247392,3355,2017,25442,5911,0.567585856877009,29.805,0.38,Normal,Normal,2731.5,0,Normal,Normal
滋賀県,甲良町,２区,NA,0.557416996649406,3283,2021,25442,5594,0.5868787987129067,33.6959761549925,0.39,Normal,Normal,2731.5,0,Normal,Normal
滋賀県,多賀町,２区,NA,0.39464356045687277,5078,2009,25443,6530,0.7776416539050536,29.545,0.71,Normal,Normal,2895.4,0,Normal,Normal
滋賀県,多賀町,２区,0.06822262118491922,0.41853680430879714,4456,2012,25443,6530,0.6823889739663094,29.545,0.67,Normal,Normal,2895.4,0,Normal,Normal
滋賀県,多賀町,２区,0.09291016124904018,0.45687228052213974,3907,2014,25443,6193,0.6308735669304053,32.998,0.68,Normal,Normal,2895.4,0,Normal,Normal
滋賀県,多賀町,２区,NA,0.4863374279267987,3989,2017,25443,6193,0.6441143226223155,32.998,0.7,Normal,Normal,2895.4,0,Normal,Normal
滋賀県,多賀町,２区,NA,0.534296913277805,4082,2021,25443,6124,0.6665578053559765,33.4792993630573,0.71,Normal,Normal,2895.4,0,Normal,Normal
京都府,福知山市,５区,0.08916584719312497,0.4854418743853948,46778,2009,26201,65782,0.7111063816849594,26.254,0.59,一部過疎,Kaso,2848.2,1,一部過疎,Kaso-Merged
京都府,福知山市,５区,0.1219632731623576,0.6038859699318525,38446,2012,26201,65782,0.584445593019367,26.254,0.52,一部過疎,Kaso,2848.2,1,一部過疎,Kaso-Merged
京都府,福知山市,５区,0.14515091249415069,0.6016612072999532,34192,2014,26201,65445,0.5224539689815876,28.868,0.54,一部過疎,Kaso,2848.2,1,一部過疎,Kaso-Merged
京都府,福知山市,５区,0.17806924258537163,0.48555476781283236,33852,2017,26201,65445,0.5172587669035068,28.868,0.54,一部過疎,Kaso,2848.2,1,一部過疎,Kaso-Merged
京都府,福知山市,５区,0.11690152825427429,0.4780685587910063,35269,2021,26201,62228,0.566770585588481,30.2325275534629,0.54,一部過疎,Kaso,2848.2,1,一部過疎,Kaso-Merged
京都府,舞鶴市,５区,0.07271852137081247,0.4564497497112052,51940,2009,26202,73244,0.709136584566654,26.143,0.75,Normal,Normal,2935,0,Normal,Normal
京都府,舞鶴市,５区,0.08992320223411683,0.5468000930882011,42970,2012,26202,73244,0.5866692152258205,26.143,0.73,Normal,Normal,2935,0,Normal,Normal
京都府,舞鶴市,５区,0.12297752198935824,0.54701922032794,36836,2014,26202,69771,0.5279557409238795,30.275,0.73,Normal,Normal,2935,0,Normal,Normal
京都府,舞鶴市,５区,0.13416465540359346,0.5298203271654599,37290,2017,26202,69771,0.5344627424001376,30.275,0.7,Normal,Normal,2935,0,Normal,Normal
京都府,舞鶴市,５区,0.09984658987493175,0.4671468316908916,38459,2021,26202,65787,0.5845987809141624,31.8556365366794,0.68,Normal,Normal,2935,0,Normal,Normal
京都府,綾部市,５区,0.10471273497484776,0.4778483805489365,22662,2009,26203,30364,0.7463443551574233,33.162,0.55,Normal,Normal,2618.9,0,Normal,Normal
京都府,綾部市,５区,0.13968731531725137,0.5568688551012733,18613,2012,26203,30364,0.6129956527466737,33.162,0.47,Normal,Normal,2618.9,0,Normal,Normal
京都府,綾部市,５区,0.16792522901708343,0.5463604852686309,16156,2014,26203,28910,0.5588377723970944,36.806,0.47,Normal,Normal,2618.9,0,Normal,Normal
京都府,綾部市,５区,0.20247305009511732,0.30107799619530756,15770,2017,26203,28910,0.5454859910065721,36.806,0.5,Normal,Normal,2618.9,0,Normal,Normal
京都府,綾部市,５区,0.15117504805605506,0.47510386308674896,16127,2021,26203,27346,0.5897389014846778,38.130141646564,0.51,Normal,Normal,2618.9,0,Normal,Normal
京都府,宇治市,６区,0.12562958842054023,0.2853339426391552,100661,2009,26204,156885,0.6416228447588999,21.58,0.87,Normal,Normal,3309,0,Normal,Normal
京都府,宇治市,６区,0.1151943225575356,0.29973359004208827,89336,2012,26204,156885,0.5694362112375306,21.58,0.79,Normal,Normal,3309,0,Normal,Normal
京都府,宇治市,６区,0.16641806946516088,0.39233965480502875,75088,2014,26204,154727,0.48529345233863513,26.83,0.75,Normal,Normal,3309,0,Normal,Normal
京都府,宇治市,６区,0.1673020183294603,0.41835295960730046,76598,2017,26204,154727,0.49505257647340156,26.83,0.76,Normal,Normal,3309,0,Normal,Normal
京都府,宇治市,６区,NA,0.32060874310313464,82465,2021,26204,150248,0.5488592194238858,29.654804818006,0.75,Normal,Normal,3309,0,Normal,Normal
京都府,宮津市,５区,0.09914647157445511,0.483234263069654,13122,2009,26205,17022,0.7708847373986606,34.78,0.47,Normal,Normal,2717.5,0,Normal,Normal
京都府,宮津市,５区,0.1207805419402571,0.5645981688708036,10813,2012,26205,17022,0.6352367524380214,34.78,0.41,Normal,Normal,2717.5,0,Normal,Normal
京都府,宮津市,５区,0.14091289782244557,0.5708752093802345,9552,2014,26205,15946,0.5990216982315314,39.954,0.41,Normal,Normal,2717.5,0,Normal,Normal
京都府,宮津市,５区,0.15570862032978502,0.5624086829471927,9582,2017,26205,15946,0.6009030477862787,39.954,0.42,Normal,Normal,2717.5,0,Normal,Normal
京都府,宮津市,５区,0.11976819059884096,0.5991629104958146,9318,2021,26205,14918,0.6246145595924386,42.386258124419705,0.42,Normal,Normal,2717.5,0,Normal,Normal
京都府,亀岡市,４区,0.06559489132870266,0.07072970348793786,53556,2009,26206,76514,0.699950335886243,20.65,0.62,Normal,Normal,3065.4,0,Normal,Normal
京都府,亀岡市,４区,0.09538446874925537,0.3720304048418996,41967,2012,26206,76514,0.5484878584311368,20.65,0.58,Normal,Normal,3065.4,0,Normal,Normal
京都府,亀岡市,４区,0.1415621405488306,0.4157309525113655,36514,2014,26206,74827,0.48797893808384674,26.215,0.58,Normal,Normal,3065.4,0,Normal,Normal
京都府,亀岡市,４区,0.15960033833791498,0.4450729541129203,37832,2017,26206,74827,0.5055929009582103,26.215,0.59,Normal,Normal,3065.4,0,Normal,Normal
京都府,亀岡市,４区,0.13882610280714547,0.3986875683558148,41145,2021,26206,71652,0.5742337966839726,30.3875361550606,0.6,Normal,Normal,3065.4,0,Normal,Normal
京都府,城陽市,６区,0.11231157968110134,0.28563649037204847,45908,2009,26207,67767,0.6774388714270958,24.179,0.72,Normal,Normal,3104.3,0,Normal,Normal
京都府,城陽市,６区,0.10818798321766894,0.2852732406259071,37897,2012,26207,67767,0.5592249915150442,24.179,0.64,Normal,Normal,3104.3,0,Normal,Normal
京都府,城陽市,６区,0.15046564002678192,0.386024712398807,32858,2014,26207,65339,0.5028849538560431,31.12,0.62,Normal,Normal,3104.3,0,Normal,Normal
京都府,城陽市,６区,0.13974292431227675,0.40921442310628037,32753,2017,26207,65339,0.5012779503818546,31.12,0.64,Normal,Normal,3104.3,0,Normal,Normal
京都府,城陽市,６区,NA,0.30967987358810795,34174,2021,26207,62868,0.5435833810523637,33.8291599407676,0.65,Normal,Normal,3104.3,0,Normal,Normal
京都府,向日市,３区,0.15834807100281653,0.2902993384423921,30534,2009,26208,44873,0.6804537249571011,21.635,0.73,Normal,Normal,3321.8,0,Normal,Normal
京都府,向日市,３区,0.16740641816253585,0.30421461958442986,25459,2012,26208,44873,0.5673567624183807,21.635,0.69,Normal,Normal,3321.8,0,Normal,Normal
京都府,向日市,３区,0.19211668381727887,0.3578810791463469,22351,2014,26208,44329,0.5042071781452322,26.827,0.7,Normal,Normal,3321.8,0,Normal,Normal
京都府,向日市,３区,0.18082096374004267,0.33273843207243287,22973,2017,26208,44329,0.5182386248279907,26.827,0.72,Normal,Normal,3321.8,0,Normal,Normal
